id,text_final,target_category,prioridade
8568,sistema de gerenciamento eletromecanico o usuario relatar que o sistema eletromecanico do escritorio nao respondar aos comandos apesar da ultima manutencao ter sido realizar com sucesso,Acesso,Baixa
8569,consulta lenta no banco desenvolvedor relatar que consultas especificas utilizar condicoes complexas estao exceder o tempo esperar de execucao,Banco de Dados,Baixa
8570,reparo de tomar uma das tomadas no escritorio esta funcionar mal e acender o interruptor apenas parcialmente nao ha sinal eletrico ou desligamento da unidade,Infraestrutura,Baixa
8571,lancador do windows nao funcionar aponto e clicar no icone da area de trabalho resultar em uma janela preta o computador esta funcionando com o antigo sistema operacional mas ha problemas ao iniciar windows,Hardware,Baixa
8572,problemas de login na biblioteca a professora martins tentar acessar o sistema da biblioteca academica via navegador mas nao conseguir fazer logon ela ja confirmar que esta no endereco correto e possuir as credenciais corretas,Acesso,Media
8573,conectividade wi fi intermitente ter notar que o meu computador nao se conectar consistentemente ao wi fi especialmente no final da tarde,Rede,Baixa
8574,problema no chat do whatsapp o meu cliente esta enfrentar problemas de conectividade ao usar o whatsapp para mensagens,Comunicação,Baixa
8575,conexao wi fi sem duracao meu roteador de casa trar e perder todos os dispositivos conectar e necessario assistencia tecnica urgente,Comunicação,Alta
8576,suspeita fone de ouvir usb o meu computador reconhecer o cabo mas nao os auriculares os dispositivos funcionar com outros aparelhos,Hardware,Baixa
8577,conectividade intermitente wi fi a conexao de internet ver wi fi apresentar desligamentos frequentes durante o dia principalmente quando acessar sites ou aplicativos online,Rede,Baixa
8578,dificuldade de conectividade lan desde esta manha os funcionarios estao enfrentar dificuldades para se conectar a rede local lan o acesso ao servidor principal e aos recursos compartilhar parecer ser intermitente acreditar que isso poder estar relacionado com o atual servico de manutencao em andamento,Infraestrutura,Baixa
8579,sistema de gerenciamento da cadeia logisticar o sistema utilizar para rastrear e gerenciar o fluxo do inventario esta apresentar lentidao em registro das entradas sair causar atrasos nas operacoes diarias,Infraestrutura,Media
8580,erro acessar site desde ontem nao consigo entrar no site da empresa recebir um erro de servidor e ja reiniciar o navegador,Comunicação,Baixa
8581,painel de monitoramento energia fios desgastar no painel causar monitoracao intermitente dos consumos energeticos,Infraestrutura,Baixa
8582,problemas de conexao os usuarios estao experimentar atrasos significativos na rede interna afetar o desempenho dos aplicativos corporativos isso esta interferir nos processos diarios e requerer uma solucao rapir,Acesso,Media
8583,acesso restrito ao servidor somente o administrador poder conectar se a rede interna outros usuarios receber erro de acesso,Comunicação,Media
8584,som fraco do computador o som de notas e videos reproduzir pelo sistema esta diminuido mas nao completamente ausente nao ha distorcoes audiveis,Hardware,Baixa
8585,tres usuarios afetar por login uma equipe de pesquisa notar que trinta e cinco funcionarios nao conseguir acessar o sistema devido a atualizacao de senha eles estao tentar usar as credenciais antigas mas os sistemas indicar erro,Acesso,Baixa
8586,problema de conexao remota funcionario relatar que nao conseguir se conectar ao servidor ver vpn mesmo usar credenciais corretas,Acesso,Alta
8587,ruer de rede os usuarios estao relatar interrupcoes no sinal da internet que durar alguns segundos mas nao impedir o acesso total a rede,Infraestrutura,Baixa
8588,problemas de login funcionario relatar dificuldade em entrar no sistema devido ao erro falha na autenticacao apos tentativa de reset do e mail,Acesso,Media
8589,dificuldade na criacao e envios de emails estou enfrentar problemas ao criar novos emails no cliente outlook onde o campo assunto esta me impedir de adicionar informacoes todas as tentativas resultar em um erro que dizer nao e possivel inserir conteudo neste tipo acontecer tambem quando tentar enviar emails com anexos ou adjuntos,Comunicação,Media
8590,incapacidade de alteracao do horario funcionario solicitar assistencia pois nao conseguir alterar o horario em que ele vai trabalhar devido a uma mensagem de erro,Acesso,Baixa
8591,problema de conexao o cliente relatar que nao conseguir estabelecer uma conexao no e mail tentar reiniciar o navegador mas sem sucesso,Acesso,Baixa
8592,sistema de gerenciamento da refeicao o sistema que organizar pedidos e rotinas das refeicoes esta lento causar atrasos nos processos diarios,Infraestrutura,Baixa
8593,mouse sem sensores o mouse nao funcionar nenhuma rotacao observar mesmo apos testar diferentes superficies,Hardware,Baixa
8594,problemas de login usuario apresentar dificuldade na autenticacao ao sistema apesar do processo padrao ser seguro e funcionar normalmente para outros,Acesso,Media
8595,problemas de conexao sem fio viagem recente experiencias intermitentes na rede wi fi em hoteis,Rede,Baixa
8596,mudanca no horario estou usar o computador de trabalho e percebi que ao alterar as configuracoes do horario a maquina imediatamente reiniciar isso acontecer apenas quando mudo para um horario da manha,Hardware,Baixa
8597,problema de e mail consulte o conteudo do meu e mail receber parecer estar corrompido,Comunicação,Media
8598,conectividade intermitente a conexao a internet esta fraca e desconexa ocasionalmente especialmente durante as horas de pico,Rede,Baixa
8599,wi fi instaveis experimente conectar meu computador a rede wi fi mas o sinal e constantemente fraco e nao conseguir alcancar a velocidade de download esperar,Rede,Baixa
8600,incomodo na barra de navegacao um funcionario relatar que uma barra importante no painel administrativo esta fracionada e ter dificuldade em acessar as ferramentas necessarias para gerenciamento diario,Acesso,Baixa
8601,video na tv ficar cinza o sinal de video da minha televisao esta apresentar sombras preto e branco e a qualidade nao e boa ate agora tentar limpar o sensor externo sem sucesso,Hardware,Baixa
8602,computador apresentar travamento o computador trar ao abrir o bloc de notas iniciar no modo seguro nao resolver,Hardware,Media
8603,painel de controle led o painel do sistema cctv esta parcialmente desligar impactar o monitoramento noturno requerer ajustes manuais para ativacao,Infraestrutura,Baixa
8604,contar suspender funcionario relatar que sua conta foi suspendeir sem aviso previo e nao conseguir acessar o sistema por este motivo necessidade urgente de reativacao,Acesso,Alta
8605,mudanca sem aviso do e mail o meu endereco de correio eletronico automaticamente alterar recentemente sem nenhuma notificacao agora minha mensagem nao esta ir para o grupo esperar,Comunicação,Media
8606,sistema de pagamento onliner falha a interface do sistema de pagamentos da nossa empresa esta apresentar erros ao inserir dados o que atrapalhar a cobranca automatica e requerer intervencao imediata para manter as operacoes comerciais regulares,Comunicação,Alta
8607,sinal led no dispositivo nao funcionar o led indicador do meu smartphone parar de acender apesar da bateria estar totalmente carregar alguem poder verificar se ha um problema com o software,Comunicação,Baixa
8608,problemas no login o usuario informar que esta enfrentar problemas ao tentar entrar na conta devido a um possivel erro de senha,Acesso,Media
8609,motorola galaxy s21 nao responder o smartphone apresentar se completamente sem interacao a tela permanecer preta e a bateria esta carregar normalmente,Hardware,Media
8610,incapacidade de realizar login remoto a equipe da ti relatar que estao enfrentar problemas em fazer acessos remotos por e mail o que afetar o trabalho continuo as tentativas de reset automatico nao ter sucesso,Acesso,Alta
8611,lampada fraca no teto a luz que iluminar o meu quarto esta muito mais brilhante do que habitualmente poder ser percebir de fora a intensidade aumentar repentinamente e isso nao e normal,Hardware,Media
8612,email nao chegar alguns emails estao sendo marcar como correio entrar sem remetente e nunca atingir a caixa de entrada isso acontecer principalmente com novos contatos,Comunicação,Baixa
8613,computador sem resposta o computador nao esta responder apos reiniciar os botoes tampao estao funcionais e o monitor funcionar mas a maquina permanecer inativa,Hardware,Media
8614,dificuldade na consulta do banco acessar o sistema de registros levar mais tempo que o habitual para recuperar informacoes basicas o problema comecar esta manha,Banco de Dados,Media
8615,problemas de conexao wifi o cliente relatar que nao conseguir se conectar ao wifi do escritorio e ja verificar as configuracoes mas continuar sem sucesso,Acesso,Baixa
8616,computador brilhar ao ativar apos ligar o computador percebi que as luzes estao funcionar normalmente no entanto a tela ficar em branco e nada aparecer,Hardware,Alta
8617,perfil de usuario impedir a equipe da contabilidade relatar ter problemas ao tentar atualizar os dados do perfil apesar de confirmar que digitar as credenciais corretas,Acesso,Baixa
8618,computador resfriamento lento o computador esta ficar mais quente do que o normal ao longo dos dias especialmente durante tarefas intensivas nao ha nenhum som de ventiladores ativar,Hardware,Baixa
8619,som de barulho na rede experimentar algum som estranho durante o uso da internet nao esta conectado a nenhum aplicativo especifico e isso parecer ser um problema recorrente,Rede,Baixa
8620,wi fi instavel o sinal do wi fi e ocasionalmente intermitente causar dificuldade na navegacao online e comunicacoes,Rede,Baixa
8621,som sem audio o computador esta ligar mas nao ha som ao abrir aplicativos ja verifiquei as configuracoes de volume,Hardware,Baixa
8622,dificuldade de conexao wi fi o usuario apresentar problemas intermitentes na conexao a rede wi fi que se resolver temporariamente sem solucao permanente,Rede,Baixa
8623,acesso limitar ao banco eu recebir uma mensagem informar que minha conta de e mail foi bloquear por motivos desconhecer nao consigo enviar ou receber e mails,Comunicação,Media
8624,luz publica fraca na vizinhanca da escola as lampadas estao iluminar muito pouco pessoas ter dificuldade para caminhar a noite,Infraestrutura,Baixa
8625,informacoes de cliente cliente solicitar atualizacao da lista de seus contatos e enderecos de correio eletronico,Acesso,Baixa
8626,baixo volume no computador o som esta muito baixo quando estou usar o meu computador ajustei as configuracoes do sistema mas nao conseguir aumentar a claridade sonora,Hardware,Baixa
8627,problema de login funcionario relatar ter receber uma notificacao errar sobre alteracao do perfil mas nao reconhecer o proprio nome no sistema,Acesso,Baixa
