id,text_final,target_category
7260,login falhando a equipe de vendas informa que receberam uma mensagem indicando problemas ao usar o portal do cliente ma nao consegue entrar,Acesso
7261,tratamento de falha do servico o usuario relatum que o atendimento online nao responde e apesar da tentativa repetida a solucao para seu problema foi adiada,Acesso
7262,tela exibindo apenas fundo preto a tela do computador mostrar uma unica imagem de fundo preta sem nenhum texto ou icones visiveis nao ha son quando a maquina e ligada,Hardware
7263,ponto de vendas sistema indisponivel o cliente relatum que o sistema do ponto de vendas esta indisponivel intermitentemente causando atrasos na transacoes a tentativas de conexao estao falhando e isso impacta a cobranca diaria,Acesso
7264,e mail nao reconhece endereco o cliente de e mail recentemente atualizado esta falhando na verificacao do formato correto do enderecos,Comunicação
7265,wi fi instavel o sinal do wi fi e intermitente afetando o uso da internet de forma leve e prejudicando a qualidade da chamadas voip,Rede
7266,problemas de login na ferramenta crm funcionarios da equipe de vendas relataram problemas ao tentar entrar no sistema crm recebendo mensagens de erro estranhos e incapazes de acessar a contas do clientes,Acesso
7267,sistema de gerenciamento da refeicao o sistema online do restaurante hospedeiro esta funcionando lentamente causando atrasos na entrega da pedidos e recepcao do clientes,Infraestrutura
7268,lampadas led queimam algumas lampadas do meu quarto comecaram a ficar mais fracas e eventualmente pararam de funcionar ainda nao alterei nada na tomada ou no interruptor,Hardware
7269,incapacidade de ligar recentemente ocorreu uma falha no meu telefone e nao consigo fazer ligacoes internas ou externas,Comunicação
7270,problema na conversa do chat ocorreu falta de reconhecimento automatico no nosso sistema de chat isso afeta o atendimento ao cliente e precisamos resolver imediatamente,Comunicação
7271,lente da camera nao funciona durante uma sessao de fotografia notei que o zoom automatico e manual estao inoperantes testei com diferentes configuracoes sem sucesso,Hardware
7272,ruido no computador tempo recentes o meu pc tem comecado a emitir ruidos estranhos e um barulho constante que nao esta associado com processamento de tarefas em execucao ou atualizacoes,Hardware
7273,lente do microscopio defeituosa o laboratorio de biologia requer uma manutencao da lente em vez de observar celulas eucariotas a visualizacao e turva,Hardware
7274,luz led fraca a luz led do computador esta mais clara que ante ma nao tao brilhante quanto deveria alguem pode me ajudar a resolver isso,Hardware
7275,problema de login o usuario reportou ter problemas ao tentar fazer login apesar de estar logado ha horas,Acesso
7276,problemas de conexao banda larga a velocidade da internet diminui consideravelmente ao usar varias aplicacoes simultaneamente,Rede
7277,acesso restrito ao servidor estive tentando me conectar no server de trabalho por horas ma recebi uma mensagem que diz acceso denegado acredito que esteja relacionado a mau uso ou algo assim,Comunicação
7278,wi fi instavel o wi fi mostra sinai de conexao intermitentemente afetando o uso da internet,Rede
7279,problema na troca de mensagens sempre que envio uma mensagem no whatsapp nao e atualizada imediatamente parece esperando por confirmacao,Comunicação
7280,problemas de conexao intermitente o clientes relatam que sua rede wi fi esta se saindo instavel com acesso desconectado repentino sem aviso previo eles precisam da ajuda para determinar o motivo,Rede
7281,chamado acesso problema relatado na categoria acesso com prioridade baixa necessita analise tecnica,Acesso
7282,problemas de conexao wifi funcionario relatum problemas intermitentes na conexao wifi no escritorio afetando a disponibilidade da redes para o colegas,Acesso
7283,consulta lenta no banco a consulta que deve gerar o dado do cliente esta trazendo resultados muito mais devagar recentemente causando atrasos na entrega de informacoes aos departamentos,Banco de Dados
7284,problemas de acesso a rede estamos enfrentando dificuldade na conexao da rede local para alguns departamentos causando interrupcoes no trabalho diario,Infraestrutura
7285,referencia de senha faltante usuario requisitou referencias passadas da senha ma ainda nao recebeu ocorreu o registro dessa solicitacao ha duas semanas,Acesso
7286,sincronizacao de contas usuario relatou que seus dado foram desalinhados apos atualizar suas credenciais acredita se ter problemas na sincronizacao com o banco de dado,Acesso
7287,somando trafego a rede wi fi esta constantemente sobrecarregada causando lentidao no sinal e desconexoes frequentes,Rede
7288,problemas de conexao intermitente ha uma frequencia recorrente da rede wi fi ser desconectada especialmente apos o uso intenso em horarios noturnos,Rede
7289,tela de login semelhante ao fundo o usuario relatum que apos uma atualizacao recente do sistema operacional a tela de login parece ter um desfoque similar a transparencia da area embaixo,Acesso
7290,acesso bloqueado desculpa estou tentando entrar na nossa rede de seguranca e nao consigo acessar o sistema esta me redirecionando para uma pagina com erro,Infraestrutura
7291,rede sem sinal ocorre falha constante na conexao da rede wi fi impedindo o uso de internet e servicos online,Rede
7292,sistema de gerenciamento de contas cliente relatou problemas ao tentar visualizar seus recibos o sistema parece estar desativado temporariamente,Acesso
7293,som insuficiente do laptop o meu laptop tem uma fonte de som muito baixa mesmo tendo aumentado o volume no painel isso dificulta a compreensao do son e audio em jogos,Hardware
7294,som barulhento do computador o sistema faz mais ruido que o normal ao operar gostaria de saber por que isso esta acontecendo,Hardware
7295,solucao de senha atrasada funcionario precisa resolver o problema que encontrava dificuldade na recuperacao da sua senha devido a um e mail perdido,Acesso
7296,incapacidade de fazer login funcionario relatum ter tentado varias vezes o logon do sistema ma esta recebendo erro nome de usuario ou senha incorreto aconselhamento necessario para resolver a questao,Acesso
7297,luz do monitor esqueceu o computador esta ligado e o sistema operacional e responsivo apenas a tela permanece em branco sem nenhuma imagem,Hardware
7298,dificuldade de conexao wi fi o cliente reporta que esta experimentando uma lentidao na internet no seu dispositivo e deseja saber se ha alguma solucao rapida,Acesso
7299,problemas na visualizacao do e mail ocorreram problemas ao abrir alguns email recebidos no outlook funciona normalmente ma em determinados casos o corpo ou a anexos nao aparecem,Comunicação
7300,sincronizacao do banco a sincronia automatica entre o banco central e a lojas locais parece ter sido interrompida ocorre apenas uma vez por semana ma isso afeta a precisao da informacoes atualizadas,Banco de Dados
7301,reivindicacao de reembolso cliente pergunta sobre o processo de solicitacao e recebimento do reembolso para um produto comprado recentemente,Acesso
7302,som ausente do monitor o computador esta ligando ma o cursor e o icones estao desaparecidos ajustei a resolucao da tela sem sucesso,Hardware
7303,acesso invalido cliente relatou que nao consegue acessar o sistema de informacoes contabulas apesar do login e senha corretos sugere verificacao imediata da configuracao,Acesso
7304,incapacidade de conectar ao banco funcionario relatum problemas no logon do sistema que afeta o trabalho diario exigindo assistencia imediata,Acesso
7305,problemas de navegador cliente relatum que o site nao carrega corretamente apenas a paginas estao desconexas e o botoes sao inoperantes,Acesso
7306,lampada led nao esta funcionando a lampada que estava encenando na minha sala de estar parou inexplicavelmente apesar do interruptor permanecer no lugar estava iluminando ha semanas e agora nada acontece,Hardware
7307,ajuste do monitor obrigado pelo contato voce mencionou que o seu monitor precisa ser reposicionizado para otimizar a visao da tela,Hardware
7308,problemas de conexao usuario relatum dificuldade na conexao ao servico bancario online e necessita de assistencia para resolver o problema,Acesso
7309,problemas de conexao o cliente relatum que tenta se conectar a rede interna do escritorio ma nao consegue acessa la e recebe mensagens de erro isso esta afetando o trabalho diario,Acesso
7310,ajuste de ip precisamos realizar uma alteracao no endereco ip do servidor web ma nao esta impactando nenhuma funcionalidade atualmente esperamos que voce possa avaliar se essa mudanca pode ser feita sem interrupcao,Infraestrutura
7311,somente audio no telegram descricao nao fornecida,Comunicação
7312,taxon lenta a taxon de consultas na ultima semanas esta aumentando ma nao causou problemas atuais ajude a estabelecer benchmark normais,Banco de Dados
7313,incompatibilidades db a aplicacao esta relatando erros ao tentar inserir dado na tabela clientes devido a restricoes de tipo do banco,Banco de Dados
7314,conversao de documentos preciso converter arquivos pdfs do cliente para formatos a4 ma o software atual nao suporta essa conversao direta,Comunicação
7315,acesso restrito a pagina preciso de ajuda porque nao consigo visualizar uma pagina do meu site ocorre um erro pagina inacessivel ao clicar no link,Comunicação
7316,problema ao inicializar pc apos ligar meu computador ele nao atinge o logon a tela permanece branca apos testar a conexao de energia e verificando a placa mae,Hardware
7317,problema de login funcionario precisa recuperar senha e nao consegue obter resposta do email,Acesso
7318,navegador nao conecta o navegador esta tentando se conectar a internet ma sempre retorna um erro de rede sempre funcionava ate ontem,Rede
